Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
161.3,0.7959015972333237,1.139296060692446,-0.5615343306787725,-0.9635000224183661,-0.3047710520731628,0.774818312188678,0.7958699783148233,1.135744227882216,-0.5637342823570296,10.70311987,2923730.178,96.6328672368,1421.17435034,95.96463081844941,-3.839594996121691,10.67511932220098,-1.306450443386811,1.197302268580894,-0.0543839096455585,-1.696674924200497,-1.107916831106564,0.9778074954436509,7.18141312547947,0.5054177764854073,-33.03239472270732,95.96463081844941,-3.839594996121691,10.67511932220098,1415.235178173971,-129.7552271992569,-3.083105903894992,92.76167173820683,-26.90125916601837,-3.083105903894993,-11.818991456509,94.8081367484147,-14.47893910628904, 2085.851193,-10.77386451, 13.59901147,-10.77386451, 1504.331944, 4.054299437, 13.59901147, 4.054299437, 3140.972852,76.97519753,2476.603777,45.48607344564584,4.233216510737069,35.3941414333412,1232.0092627592,1232.0041267727,-0.7462984304617448,15.00016226760553,99.32551063774136,0.6410860930242801,-0.1036717228109969,0.07956504516844902,0.7562606685578767,-0.4776133162504728,0.8560988541477207,-0.1742646422578736,0.09280143601216984,0.4781508271344144,-0.85710890941443,0.1692268625742127,-0.08999096008139038,6.3474945063018,-2.2771808635633,29.564175202419,29.729611174439,-95.169201261788,-1425469.611387533,-18131413.35405755,10316822.89216807,-1638631.063607458,-18113392.89216867,10316822.89216807,0.67392335753049,1232.0041267727,-6.5251550843951e-09,1.73655719,0.955927438,1.52619059,34511489.7,87.450721,1.75,0.0134428081,1,0,0.0134428081,0.0134428081,0.026468173,-0.0519375257,0.348,0,-0.0659674671,-0.164918668,-0.164813201,-0.164813201,0,-0.0276117187,-1,-0.45907649,0,99.3328271,-99.3328271,0,-30,-0.5235,-0.52348347,-0.510458105,0,0,0,100,100,10.7679907,-3.71094837,-3.71094837,0,0.0142080047,-0.0142080047,-0.0142080047,-0.00694203112,-0.0283199713,-0.164813201,-0.0575198073,-0.0575198073,0.0431398554,0.0431398554,-0.100659663,0,0,0,0,111556,202.829,1.29953,27.4611,409.576,-12.2016,32.8028,459.557,2600.91,128.302,128.302,29.5641760938090279,-95.1692005623520174,20909733.6484585032,0.795869978314823312
161.4,0.6948080949812746,1.108173794053972,-0.4807377733007554,-1.063701559082845,-0.3189535991683543,0.8449331430923257,0.6947840480462041,1.10461905743345,-0.4829331258369395,10.67217646,2919461.006,96.4951531819,1421.01287885,95.83104855662401,-3.725720173450905,10.66975769735772,-1.364926590959485,1.06467688125117,-0.05760859308517396,-1.739574756069584,-1.048487526472737,0.9231255358008159,7.183987660370053,0.4951814911748017,-32.95687346081827,95.83104855662401,-3.725720173450905,10.66975769735772,1415.063339233969,-129.863078934971,-2.988067777213813,92.58731122845882,-27.01806503131731,-2.988067777213804,-11.80196604194688,94.64499958351082,-14.64077316862681, 2085.845012,-10.77385963, 13.59903914,-10.77385963, 1504.331518, 4.054346019, 13.59903914, 4.054346019, 3140.966932,76.97513152,2476.601653,45.48607128990329,4.233220140805327,35.39412084783488,1233.465317525,1233.4601754678,-0.6857577267435236,15.11203822901576,99.26969987319933,0.6414217568899134,-0.1040310087174223,0.08064232792025172,0.7558124727477675,-0.4779599275125311,0.8557741299709887,-0.1742804116694697,0.09397491299774395,0.4785046660672805,-0.8567849006637771,0.169241417548554,-0.09116063367790861,6.3531037793196,-2.2127651870433,29.564171977751,29.729607927132,-95.169171419884,-1425328.096425919,-18131426.33502239,10316822.58865496,-1638621.796123131,-18113395.58818487,10316822.58865496,0.67434116494372,1233.4601754678,3.2625775437994e-09,1.73558311,0.955876717,1.52619086,34511480.3,87.450736,1.75,0.0144168897,1,0,0.0144168897,0.0144168897,0.0263856199,-0.0541586208,0.348,0,-0.0664389177,-0.166097294,-0.165971377,-0.165971377,0,-0.0306796875,-1,-0.429801191,0,99.2770122,-99.2770122,0,-30,-0.5235,-0.523484276,-0.511515546,0,0,0,100,100,10.7665347,-3.87423849,-3.87423849,0,0.0125406203,-0.0125406203,-0.0125406203,-0.00612734708,-0.0283199713,-0.165971377,-0.0579240106,-0.0579240106,0.043443008,0.043443008,-0.101367019,0,0,0,0,111536,202.792,1.29953,27.4597,409.564,-11.821,32.8234,459.455,2600.51,128.301,128.301,29.5641728693214851,-95.1691707237564799,20909735.1086003371,0.694784048046203973
161.5,0.5844667596565939,1.075638509048403,-0.3935513327493612,-1.146859095583331,-0.3329916404696409,0.9013208739475829,0.5844496368005431,1.07208128764208,-0.3957427218359207,10.64014284,2915036.046,96.3523167481,1420.8467564,95.69168691756022,-3.625819883286499,10.66411870622327,-1.422018169979477,0.9171913911248648,-0.06016186564164983,-1.779390057378438,-0.985417945679508,0.8696353776922372,7.185999170784348,0.4866773668121254,-32.87856349012194,95.69168691756022,-3.625819883286499,10.66411870622327,1414.887364261954,-129.9648054413385,-2.898441684699054,92.40888465928782,-27.12869356533154,-2.898441684699052,-11.78677090372879,94.4772562209215,-14.79489882912952, 2085.838832,-10.77385475, 13.59906679,-10.77385475, 1504.331093, 4.054392592, 13.59906679, 4.054392592, 3140.961014,76.97506553,2476.59953,45.48606913458424,4.233223770160436,35.39410026637273,1234.9371726476,1234.9320244542,-0.6335634351244686,15.22088675467167,99.22269794131387,0.6416938280796638,-0.1044223218132581,0.08163975157109235,0.7554203867218606,-0.4782387679096873,0.8554819779631765,-0.174353931476362,0.09507351275287722,0.4787903029426462,-0.8564938036893653,0.1693135324856688,-0.09225582782153328,6.358945447065,-2.1565982563185,29.564168757616,29.729604684249,-95.169141630109,-1425186.598857571,-18131439.32646918,10316822.29437407,-1638612.546280765,-18113398.29557578,10316822.29437407,0.67475897235694,1234.9320244542,6.525155090798e-09,1.73476277,0.955825447,1.52619112,34511470.9,87.4507511,1.75,0.0152372282,1,0,0.0152372282,0.0152372282,0.0262949962,-0.0566215117,0.348,0,-0.066988295,-0.167470738,-0.16732602,-0.16732602,0,-0.0291457031,-1,-0.409978377,0,99.2300068,-99.2300068,0,-30,-0.5235,-0.523485043,-0.512427275,0,0,0,100,100,10.7650628,-4.029836,-4.029836,0,0.010948616,-0.010948616,-0.010948616,-0.0053494938,-0.0283199713,-0.16732602,-0.0583967811,-0.0583967811,0.0437975858,0.0437975858,-0.102194367,0,0,0,0,111515,202.754,1.29953,27.4582,409.552,-11.4809,32.8447,459.346,2600.08,128.3,128.3,29.5641696493560389,-95.1691409370271373,20909736.5844772197,0.584449636800543071
161.6,0.466663442101053,1.03276347640944,-0.3013735049588267,-1.212397041223385,-0.5845528459480414,0.9429031273105681,0.4666525475689268,1.029204216905159,-0.3035616220820286,10.60706714,2910461.228,96.2045514168,1420.67626672,95.54677723038873,-3.541269869042775,10.65778972892191,-1.474696493752799,0.7573010738934891,-0.08019342430814191,-1.815957649266097,-0.9217442556311823,0.8194078266760503,7.188558999171646,0.4799679115074828,-32.80091193778595,95.54677723038873,-3.541269869042775,10.65778972892191,1414.707561357783,-130.0601861040307,-2.814007321240705,92.22670288998135,-27.23292768220023,-2.814007321240704,-11.77309362547337,94.30519670703673,-14.94121326525328, 2085.832654,-10.77384987, 13.59909444,-10.77384987, 1504.330667, 4.054439155, 13.59909444, 4.054439155, 3140.955096,76.97499955,2476.597407,45.48606697970979,4.233227398766878,35.39407968915611,1236.4240483604,1236.418893975,-0.5903702772608338,15.32635786651205,99.18509177960891,0.6418981431968973,-0.1048477637657818,0.08255047924957683,0.755088828264169,-0.478444734869708,0.8552255626739045,-0.1744889148535779,0.09609105690843192,0.4790025980592751,-0.8562388054934803,0.169446901490626,-0.09327039506075363,6.3647618954819,-2.1095224998177,29.564165541548,29.729601445328,-95.169111893869,-1425045.119080744,-18131452.32777119,10316822.00879309,-1638603.314471443,-18113401.01370967,10316822.00879309,0.67517677977017,1236.418893975,0,1.73410642,0.955773656,1.52619138,34511461.5,87.4507661,1.75,0.0158935796,1,0,0.0158935796,0.0158935796,0.0261974847,-0.0592909228,0.348,0,-0.0676113427,-0.169028357,-0.168864855,-0.168864855,0,-0.0306796875,-1,-0.399751583,0,99.1923979,-99.1923979,0,-30,-0.5235,-0.523485773,-0.513181867,0,0,0,100,100,10.763576,-4.17763731,-4.17763731,0,0.00943206241,-0.00943206241,-0.00943206241,-0.00460850569,-0.0277299458,-0.168864855,-0.0589338344,-0.0589338344,0.0442003758,0.0442003758,-0.10313421,0,0,0,0,111492,202.713,1.29953,27.4568,409.54,-11.1863,32.8687,459.232,2599.64,128.299,128.299,29.5641664334491558,-95.1691112035481837,20909738.0753052309,0.466652547568926823
161.7,0.3428139124403237,0.9636716832431848,-0.205894958800941,-1.264922523168073,-0.7969976005383133,0.9655441338026783,0.3428084474918849,0.9601108538187018,-0.2080805405080777,10.57301233,2905744.536,96.0521185773,1420.50180024,95.39690980986362,-3.473183018328883,10.64782051089123,-1.521211342604554,0.5879267024157659,-0.1326904625300784,-1.846768265021582,-0.8480234837869496,0.7667762831179736,7.189266109510607,0.4751160391043334,-32.71292580247898,95.39690980986362,-3.473183018328883,10.64782051089123,1414.524364630408,-130.1487916945034,-2.734659145075496,92.04120524772382,-27.33034319376267,-2.734659145075498,-11.76061342324791,94.12922037521901,-15.07936758105572, 2085.826477,  -10.773845, 13.59912209,  -10.773845, 1504.330242, 4.054485709, 13.59912209, 4.054485709,  3140.94918,76.97493358,2476.595285,45.48606482530071,4.233231026589687,35.39405911638339,1237.9251568504,1237.9199961978,-0.5566986891568938,15.42640971189518,99.15733065974179,0.6420328906513518,-0.1052974386988959,0.08335917184213672,0.7548228038388313,-0.4785764410307943,0.8550089822646861,-0.1746807530187983,0.09700961221337781,0.4791400574695757,-0.8560239776646813,0.1696368913050635,-0.09418641143786637,6.3687648040269,-2.0722303893319,29.56416232917,29.729598209996,-95.169082212467,-1424903.657458754,-18131465.3382815,10316821.73140361,-1638594.101051054,-18113403.74193496,10316821.73140361,0.67559458718339,1237.9199961978,3.2625775485926e-09,1.7336219,0.955721372,1.52619164,34511452.1,87.4507811,1.75,0.0163781025,1,0,0.0163781025,0.0163781025,0.0260943276,-0.0621288351,0.348,0,-0.0682955729,-0.170738932,-0.170565105,-0.170565105,0,-0.0306796875,-1,-0.399256909,0,99.1646347,-99.1646347,0,-30,-0.5235,-0.523486466,-0.513770241,0,0,0,100,100,10.7620748,-4.31729274,-4.31729274,0,0.00799774481,-0.00799774481,-0.00799774481,-0.00390769811,-0.0270220246,-0.170565105,-0.0595272216,-0.0595272216,0.0446454162,0.0446454162,-0.104172638,0,0,0,0,111469,202.671,1.29953,27.4553,409.529,-10.9415,32.8921,459.111,2599.17,128.298,128.298,29.5641632212209409,-95.1690815245738264,20909739.5802882761,0.342808447491884827
161.8,0.2151000980811185,0.8781153481694567,-0.1089918420990772,-1.284923637141492,-0.9081321158843308,0.9700833661052769,0.2150991656428716,0.8745534331702545,-0.1111756608011479,10.53804445,2900894.405,95.8952943706,1420.3239196,95.24260985162537,-3.422358847377075,10.63203701104146,-1.563314858478869,0.4123866744380837,-0.1955734125199164,-1.86988546547054,-0.759817867182413,0.7091271252992346,7.186931764692436,0.4720658835086639,-32.60937239948951,95.24260985162537,-3.422358847377075,10.63203701104146,1414.338461215721,-130.2293122410987,-2.660818706176565,91.8530944794545,-27.41963823237962,-2.660818706176568,-11.74902198050743,93.94990983396168,-15.20797182813436, 2085.820301,-10.77384013, 13.59914973,-10.77384013, 1504.329817, 4.054532251, 13.59914973, 4.054532251, 3140.943266,76.97486763,2476.593163,45.48606267137727,4.233234653594722,35.39403854824809,1239.439616356,1239.4344494024,-0.5329653727785711,15.51881849324835,99.13967483768855,0.6420977465300267,-0.1057595169343303,0.08405030330226324,0.7546263678097105,-0.4786337755610527,0.854836143809688,-0.1749225814028093,0.09781087180948783,0.4792024612682185,-0.8558531873324032,0.1698766139908799,-0.0949855718856385,6.3696197267717,-2.0452345239435,29.564159120188,29.729594977966,-95.169052587048,-1424762.214298205,-18131478.35726025,10316821.46167777,-1638584.906317665,-18113406.47950784,10316821.46167777,0.67601239459661,1239.4344494024,0,1.73331375,0.955668625,1.5261919,34511442.8,87.4507961,1.75,0.0166862547,1,0,0.0166862547,0.0166862547,0.0259882553,-0.0650523439,0.348,0,-0.0689933913,-0.172483478,-0.172308678,-0.172308678,0,-0.0306796875,-1,-0.408422181,0,99.1469776,-99.1469776,0,-30,-0.5235,-0.523487126,-0.514185126,0,0,0,100,100,10.7605604,-4.44741144,-4.44741144,0,0.00666143189,-0.00666143189,-0.00666143189,-0.00325477562,-0.0263606781,-0.172308678,-0.0601357287,-0.0601357287,0.0451017965,0.0451017965,-0.105237525,0,0,0,0,111445,202.627,1.29953,27.4538,409.517,-10.7497,32.9043,458.985,2598.68,128.296,128.296,29.5641600123767141,-95.1690519012039147,20909741.0985364094,0.215099165642871626
161.9,0.08679353109076268,0.7853683790742161,-0.01241181418561822,-1.277120615280068,-0.9376183823169001,0.9578931925331093,0.08679618559050407,0.7818058687826052,-0.01459466022469046,10.5022448,2895921.416,95.7344255537,1420.14329535,95.08426431733953,-3.389254321701199,10.61017768331851,-1.602157641716018,0.2341534431699861,-0.2531521348705539,-1.884693350733413,-0.6573386769324152,0.6465651153170899,7.181488087098733,0.4708000261020611,-32.49040828947987,95.08426431733953,-3.389254321701199,10.61017768331851,1414.150660773363,-130.3002852723695,-2.592996062299747,91.66319769594767,-27.49935991387726,-2.592996062299747,-11.73800769780755,93.76795794684203,-15.32545183229269, 2085.814127,-10.77383525, 13.59917736,-10.77383525, 1504.329392, 4.054578783, 13.59917736, 4.054578783, 3140.937353,76.97480169,2476.591041,45.48606051795896,4.233238279749171,35.39401798493634,1240.9663929567,1240.9612196357,-0.5193530521436895,15.60236856409075,99.13218567198361,0.6420931144415151,-0.1062273045755092,0.08461571448548844,0.7545014068983091,-0.4786170887950214,0.8547091630453421,-0.1752101252094999,0.09848523211010346,0.4791901018161282,-0.8557285255063594,0.1701617818557086,-0.09565827173773844,6.3671301254905,-2.0288475617696,29.564155914394,29.729591749037,-95.169023018555,-1424620.789829789,-18131491.38382559,10316821.1990392,-1638575.730491735,-18113409.22554339,10316821.1990392,0.67643020200984,1240.9612196357,-3.2625775517797e-09,1.73318303,0.955615452,1.52619216,34511433.4,87.450811,1.75,0.0168169653,1,0,0.0168169653,0.0168169653,0.0258813861,-0.0679993928,0.348,0,-0.0697001824,-0.174250456,-0.174072191,-0.174072191,0,-0.0306796875,-1,-0.426591353,0,99.1394879,-99.1394879,0,-30,-0.5235,-0.523487754,-0.514423334,0,0,0,100,100,10.7590336,-4.56641823,-4.56641823,0,0.00543901578,-0.00543901578,-0.00543901578,-0.00265750311,-0.0257537265,-0.174072191,-0.0607511947,-0.0607511947,0.045563396,0.045563396,-0.106314591,0,0,0,0,111420,202.582,1.29953,27.4522,409.505,-10.6133,32.9008,458.853,2598.17,128.295,128.295,29.5641568067071141,-95.1690223343569812,20909742.6290117167,0.0867961855905040602
162,-0.03988739438929555,0.6925711171712126,0.08224275553805765,-1.251129175663191,-0.9079008236642261,0.9305703543761892,-0.03988210488355424,0.6890084979602175,0.08006009206581244,10.4657035,2890837.427,95.5699008593,1419.96062307,94.92216417582294,-3.3739907509969,10.58323602923733,-1.638486159223164,0.05637079625171659,-0.2961548637488889,-1.891494600146141,-0.5429884323399889,0.5804545071746929,7.17335355083323,0.4713065828964344,-32.35876911682496,94.92216417582294,-3.3739907509969,10.58323602923733,1413.961785435955,-130.3603900441879,-2.531622648324563,91.47235285845228,-27.56819724910445,-2.531622648324562,-11.72726029862081,93.58408117064316,-15.43039427866656, 2085.807954,-10.77383038, 13.59920499,-10.77383038, 1504.328967, 4.054625304, 13.59920499, 4.054625304, 3140.931441,76.97473577,2476.588921,45.4860583650643,4.233241905021825,35.39399742662508,1242.5043012314,1242.4991214987,-0.5158129790366335,15.6766798535029,99.13474438830205,0.6420201249101961,-0.1066981149019204,0.08505361815411773,0.7544478467896679,-0.4785274088014347,0.854628471119013,-0.1755410764435613,0.0990304289579656,0.4791039924074385,-0.855650410191117,0.1704900838933428,-0.09620224162184179,6.3618518298554,-2.0231852068915,29.564152711663,29.729588523094,-95.168993507708,-1424479.384201843,-18131504.41695473,10316820.9428634,-1638566.573709686,-18113411.97901672,10316820.9428634,0.67684800942306,1242.4991214987,-6.525155106742e-09,1.73322769,0.955561893,1.52619242,34511424.1,87.4508259,1.75,0.0167723073,1,0,0.0167723073,0.0167723073,0.0257749421,-0.070933462,0.348,0,-0.0704196941,-0.176049235,-0.175868799,-0.175868799,0,-0.0306796875,-1,-0.45318864,0,99.1420468,-99.1420468,0,-30,-0.5235,-0.523488352,-0.514485717,0,0,0,100,100,10.7574957,-4.67289858,-4.67289858,0,0.00434401108,-0.00434401108,-0.00434401108,-0.00212248381,-0.0252080221,-0.175868799,-0.0613782108,-0.0613782108,0.0460336581,0.0460336581,-0.107411869,0,0,0,0,111394,202.535,1.29953,27.4507,409.494,-10.5336,32.8819,458.715,2597.64,128.294,128.294,29.5641536040876751,-95.1689928247467094,20909744.1705284528,-0.0398821048835542383
162.1,-0.1630605765040326,0.6046417613433507,0.1735390280796484,-1.205085707869196,-0.840440677072418,0.8898617097106226,-0.1630535776354768,0.601079509247636,0.1713557703127067,10.42851365,2885654.78,95.4021247161,1419.77656433,94.75654148350638,-3.376392736355541,10.55287726298548,-1.672711459416471,-0.1181680603382074,-0.3204902635398739,-1.891165983892605,-0.4202402092072148,0.5128314199922723,7.163202187544401,0.4735221678944479,-32.21849584309598,94.75654148350638,-3.376392736355541,10.55287726298548,1413.772595700918,-130.408607683805,-2.476954750146489,91.28133277589599,-27.62514040100212,-2.476954750146489,-11.71646905958562,93.39895820922307,-15.5217382583523, 2085.801783,-10.77382551, 13.59923261,-10.77382551, 1504.328542, 4.054671813, 13.59923261, 4.054671813, 3140.925531,76.97466987,2476.5868,45.48605621271082,4.2332455293832,35.39397687348156,1244.0520309433,1244.0468447573,-0.5221490486860401,15.74198746582453,99.14707155036368,0.6418805963913654,-0.1071722958252434,0.0853667938476449,0.7544639882008852,-0.4783661207105238,0.8545933254710322,-0.1759143594951747,0.09944968949237355,0.4789455358132375,-0.8556180929546838,0.1708604483923211,-0.09662070124117228,6.3547488553222,-2.0281881727021,29.564149511954,29.729585300104,-95.168964055004,-1424337.997483094,-18131517.45550699,10316820.69249092,-1638557.436026912,-18113414.73878599,10316820.69249092,0.67726581683629,1244.0468447573,3.2625775549608e-09,1.73344284,0.955507995,1.52619268,34511414.8,87.4508408,1.75,0.0165571577,1,0,0.0165571577,0.0165571577,0.0256703778,-0.0738107159,0.348,0,-0.0711407155,-0.177851789,-0.177671767,-0.177671767,0,-0.0291457031,-1,-0.487625972,0,99.1543749,-99.1543749,0,-30,-0.5235,-0.52348892,-0.5143757,0,0,0,100,100,10.755948,-4.76579029,-4.76579029,0,0.00338602412,-0.00338602412,-0.00338602412,-0.00165441138,-0.0247286005,-0.177671767,-0.0620074466,-0.0620074466,0.0465055849,0.0465055849,-0.108513031,0,0,0,0,111368,202.486,1.29953,27.4491,409.482,-10.5106,32.8507,458.571,2597.09,128.293,128.293,29.5641504044791397,-95.1689633728802704,20909745.7217785306,-0.163053577635476843
162.2,-0.280773838524516,0.5244803051476684,0.2602134182791704,-1.141346135817163,-0.753631044051937,0.8373744046895165,-0.2807660062652435,0.520918879424933,0.2580288155849375,10.39076681,2880385.681,95.231497034,1419.59170988,94.5875990530745,-3.396016083611258,10.52098890190841,-1.704989935680397,-0.2869071827497388,-0.3258559305277728,-1.884883386252367,-0.2928554892590576,0.4458595855356258,7.151789654839152,0.4773714351038861,-32.07397341360163,94.5875990530745,-3.396016083611258,10.52098890190841,1413.583747303188,-130.4442866606373,-2.429034704780725,91.09080119279922,-27.66954563769178,-2.429034704780722,-11.70532315904943,93.21319213099983,-15.59885411916341, 2085.795614,-10.77382064, 13.59926022,-10.77382064, 1504.328117, 4.054718309, 13.59926022, 4.054718309, 3140.919622,76.97460398,2476.58468,45.486054060915,4.233249152805512,35.39395632566328,1245.6081870869,1245.6029944232,-0.5380137619976905,15.79892684960901,99.16874683417079,0.6416770761522188,-0.1076518102873878,0.08556139206386268,0.7545467950171693,-0.4781352961941401,0.8546019665242005,-0.1763293601611989,0.09975005810250764,0.4787168439559014,-0.8556298110783952,0.17127227106522,-0.09692068340149491,6.3469265570394,-2.0436374361089,29.56414631531,29.729582080123,-95.168934660738,-1424196.629671212,-18131530.49825792,10316820.44724728,-1638548.31742673,-18113417.50362648,10316820.44724728,0.67768362424951,1245.6029944232,3.2625775565492e-09,1.73382115,0.955453806,1.52619294,34511405.5,87.4508556,1.75,0.0161788527,1,0,0.0161788527,0.0161788527,0.0255689642,-0.0765934013,0.348,0,-0.0718598295,-0.179649574,-0.179469946,-0.179469946,0,-0.0306796875,-1,-0.529138822,0,99.1760517,-99.1760517,0,-30,-0.5235,-0.52348946,-0.514099348,0,0,0,100,100,10.7543918,-4.84446231,-4.84446231,0,0.00257025168,-0.00257025168,-0.00257025168,-0.00125582497,-0.0243183607,-0.179469946,-0.062635011,-0.062635011,0.0469762582,0.0469762582,-0.109611269,0,0,0,0,111340,202.437,1.29953,27.4475,409.47,-10.5437,32.812,458.423,2596.53,128.292,128.292,29.5641472079271175,-95.1689339790728184,20909747.2813709602,-0.280766006265243506
162.3,-0.391468448249222,0.4533331509854088,0.3411569964400146,-1.063977189559607,-0.6616954192341429,0.7746014663549572,-0.3914605935914532,0.4497729881671989,0.3389703363231507,10.35254998,2875041.783,95.0583993847,1419.40656162,94.41553205180881,-3.432174285320048,10.4893651203243,-1.735305826277451,-0.4475948943347563,-0.3144416174900293,-1.873898797578253,-0.1643337177859863,0.3814902715426207,7.139832013911927,0.4827647900544696,-31.92927149240225,94.41553205180881,-3.432174285320048,10.4893651203243,1413.395772892733,-130.4671423499922,-2.387697076583718,90.90129445718692,-27.70113467453457,-2.387697076583718,-11.69351753418249,93.02729205117483,-15.66154126775614, 2085.789446,-10.77381577, 13.59928783,-10.77381577, 1504.327693, 4.054764794, 13.59928783, 4.054764794, 3140.913715,76.97453812,2476.582561,45.48605190969237,4.233252775262631,35.39393578331846,1247.1713333987,1247.1661342177,-0.5629192563248818,15.84834718990474,99.19922692068339,0.6414128619931007,-0.1081390921409371,0.08564579883536121,0.7546921719234981,-0.4778378719001479,0.8546518269122575,-0.1767852816930769,0.09994091809753577,0.4784209076618359,-0.8556829929796432,0.1717247698882132,-0.09711155463828994,6.3394427053186,-2.0691685749496,29.564143121859,29.729578863291,-95.168905325031,-1424055.280704384,-18131543.54393652,10316820.20646436,-1638539.217832392,-18113420.27226756,10316820.20646436,0.67810143166274,1247.1661342177,0,1.73435313,0.955399376,1.5261932,34511396.3,87.4508704,1.75,0.0156468748,1,0,0.0156468748,0.0156468748,0.0254716692,-0.0792525792,0.348,0,-0.0725759228,-0.181439807,-0.181261411,-0.181261411,0,-0.0306796875,-1,-0.576936048,0,99.2065341,-99.2065341,0,-30,-0.5235,-0.523489974,-0.51366518,0,0,0,100,100,10.7528287,-4.9087126,-4.9087126,0,0.00189769771,-0.00189769771,-0.00189769771,-0.000927215102,-0.0239781207,-0.181261411,-0.0632602324,-0.0632602324,0.0474451743,0.0474451743,-0.110705407,0,0,0,0,111312,202.386,1.29953,27.4459,409.459,-10.6313,32.7709,458.27,2595.95,128.291,128.291,29.5641440145613927,-95.168904643471123,20909748.8478747904,-0.391460593591453243
